deflatortype,Deflators
IE 2022,1.062730822
IL 2022,1.073881273
IM 2022,1.050003743
IN 2022,1.079405121
IO 2022,1.050003743
IQ 2022,1.038612764
IR 2022,1.236354542
IS 2022,1.047294849
IT 2022,1.038331939
JE 2022,1.050003743
JM 2022,1.098570974
JO 2022,1.100595864
JP 2022,1.203676866
KE 2022,1.147753994
KG 2022,1.050364413
KH 2022,1.085960387
KI 2022,1.040196648
KM 2022,1.044167042
KN 2022,1.068692122
KP 2022,1
KR 2022,1.068163202
KW 2022,0.994191069
KY 2022,1.050003743
KZ 2022,1.062945493
LA 2022,1.0893603
LB 2022,1.083087998
LC 2022,1.082833442
LI 2022,1.084549395
LK 2022,0.997337841
LR 2022,1.037401641
LS 2022,1.052176476
LT 2022,1.086556029
LU 2022,1.067083597
LV 2022,1.086967331
LY 2022,1.358427816
MA 2022,1.062374645
MC 2022,1.055562574
MD 2022,1.084127505
ME 2022,1.060948681
MF 2022,1.055562574
MG 2022,1.056478179
MH 2022,1.051100198
MK 2022,1.07671128
ML 2022,1.080437529
MM 2022,0.967615272
MN 2022,1.108886973
MO 2022,1.116023086
MP 2022,1.082578678
MQ 2022,1.055562574
MR 2022,0.987476417
MS 2022,1.050003743
MT 2022,1.084330012
MU 2022,1.071024556
MV 2022,1.097844471
MW 2022,1.05454891
MX 2022,1.069854999
MY 2022,1.087246216
MZ 2022,1.092203719
NA 2022,1.074884848
NC 2022,1.055562574
NE 2022,1.068660507
NF 2022,1.038882483
NG 2022,1.401874999
NI 2022,0.972205835
NL 2022,1.060525054
NO 2022,0.990336639
NP 2022,1.101452319
NR 2022,1.041075888
NU 2022,1.123328239
NZ 2022,1.123328239
OM 2022,0.980092883
PA 2022,1.077491806
PE 2022,1.036585682
PF 2022,1.055562574
PG 2022,0.969221099
PH 2022,1.089636457
PK 2022,1
PL 2022,1.136006012
PM 2022,1.055562574
PN 2022,1.050003743
PR 2022,1.042708479
PS 2022,1
PT 2022,1.063524058
PW 2022,1.084365177
PY 2022,1.064354347
QA 2022,1.033485937
RE 2022,1.055562574
RO 2022,1.113459001
RS 2022,1.123080501
RU 2022,1.024637308
RW 2022,1.015863186
SA 2022,0.997028803
SB 2022,1.1548954
SC 2022,1.062716798
SD 2022,0.952341264
SE 2022,1.090523225
SG 2022,1.085219962
SH 2022,1.050003743
SI 2022,1.060019841
SJ 2022,0.990336639
SK 2022,1.08655431
SL 2022,0.984694693
SM 2022,1.048946492
SN 2022,1.062615766
SO 2022,1.083128127
SR 2022,1.173283904
SS 2022,0.796939476
ST 2022,1.276974333
SV 2022,1.074246507
SX 2022,1.060892937
SY 2022,1
SZ 2022,1.085444263
TC 2022,1.050003743
TD 2022,1.11223772
TF 2022,1.055562574
TG 2022,1.111293644
TH 2022,1.09140621
TJ 2022,0.942107633
TK 2022,1.123328239
TL 2022,0.84777242
TM 2022,1.26974437
TN 2022,0.862712472
TO 2022,1.000674262
Total DAC 2022,1.085709676
TR 2022,1.215678046
TT 2022,1.075723646
TV 2022,1.168279701
TW 2022,1.099162444
TZ 2022,1.075051731
UA 2022,1.247692453
UG 2022,1.137269711
UM 2022,1.082578678
US 2022,1.082578678
UY 2022,1.054965775
UZ 2022,1.349370346
VA 2022,1.038331939
VC 2022,1.085563769
VE 2022,0.958843519
VG 2022,1.050003743
VI 2022,1.082578678
VN 2022,1.070533232
VU 2022,1.064137464
WF 2022,1.055562574
WS 2022,1.066935746
XK 2022,1
YE 2022,1.010772698
YT 2022,1.055562574
ZA 2022,1.075050431
ZM 2022,0.979110905
ZW 2022,1.097041005
AD 2023,1.079957666
AE 2023,1.044715449
AF 2023,1.068351357
AG 2023,1.099000325
AI 2023,1.074130902
AL 2023,1.185903228
AM 2023,1.046808663
AO 2023,0.910840818
AQ 2023,1.105013908
AR 2023,1.121606091
AS 2023,1.105013908
AT 2023,1.097144274
AU 2023,1.065489924
AW 2023,1.094284669
AX 2023,1.089160078
AZ 2023,1.036633608
BA 2023,1.087490921
BB 2023,1.106686462
BD 2023,1.103248139
BE 2023,1.083924084
BF 2023,1.101668766
BG 2023,1.146368756
BH 2023,1.076400006
BI 2023,1.235538018
BJ 2023,1.080531711
BL 2023,1.079957666
BM 2023,1.074130902
BN 2023,0.91300539
BO 2023,1.19266539
BQ 2023,1.086383097
BR 2023,1.130110198
BS 2023,1.105009143
BT 2023,1.052166431
BV 2023,1.002550331
BW 2023,1.014898204
BY 2023,1.114908262
BZ 2023,1.091092187
CA 2023,1.146997331
CC 2023,1.065489924
CD 2023,1.133112602
CF 2023,1.13071257
CG 2023,0.915216853
CH 2023,1.116112937
CI 2023,1.067941112
CK 2023,1.15799512
CL 2023,1.047031655
CM 2023,1.065254338
CN 2023,1.101483154
CO 2023,1.041970993
CR 2023,1.079488092
CU 2023,1
CV 2023,1.096968827
CW 2023,1.097212336
CX 2023,1.065489924
CY 2023,1.108149434
CZ 2023,1.087585452
DE 2023,1.1053323
DJ 2023,1.131354348
DK 2023,1.097212336
DM 2023,1.095586324
DO 2023,1.068010533
DZ 2023,1.119534296
EC 2023,1.040709846
EE 2023,1.146792397
EG 2023,1.135600718
EH 2023,1.084613087
ER 2023,1.533911338
ES 2023,1.084874213
ET 2023,1.117151632
EU Institutions 2023,1.095568017
FI 2023,1.089160078
FJ 2023,1.137965624
FK 2023,1.074130902
FM 2023,1.047396552
FO 2023,1.097212336
FR 2023,1.079957666
GA 2023,1.047082368
GB 2023,1.074130902
GD 2023,1.108906378
GE 2023,1.15817094
GF 2023,1.079957666
GG 2023,1.074130902
GH 2023,1.052339837
GI 2023,1.074130902
GL 2023,1.097212336
GM 2023,1.086711411
GN 2023,1.093188627
GP 2023,1.079957666
GQ 2023,1.102322657
GR 2023,1.071918952
GS 2023,1.074130902
GT 2023,1.124794098
GU 2023,1.105013908
GW 2023,1.143335989
GY 2023,0.834398542
HK 2023,1.111036931
HM 2023,1.065489924
HN 2023,1.024970078
HR 2023,1.088108353
HT 2023,1.051289192
HU 2023,1.163197014
ID 2023,1.135882194
IE 2023,1.089368793
IL 2023,1.101441906
IM 2023,1.074130902
IN 2023,1.099416312
IO 2023,1.074130902
IQ 2023,1.071785058
IR 2023,1.273202093
IS 2023,1.077373148
IT 2023,1.058658989
JE 2023,1.074130902
JM 2023,1.126415614
JO 2023,1.128096738
JP 2023,1.264146445
KE 2023,1.177104602
KG 2023,1.070291009
KH 2023,1.105421755
KI 2023,1.068083154
KM 2023,1.072247167
KN 2023,1.09031715
KP 2023,1
KR 2023,1.094670171
KW 2023,1.013121901
KY 2023,1.074130902
KZ 2023,1.115707161
LA 2023,1.110751122
LB 2023,1.104397569
LC 2023,1.104747913
LI 2023,1.116112937
LK 2023,1.019862905
LR 2023,1.061369093
LS 2023,1.078508421
LT 2023,1.117815266
LU 2023,1.090529199
LV 2023,1.115299961
LY 2023,1.533643518
MA 2023,1.084613087
MC 2023,1.079957666
MD 2023,1.104502637
ME 2023,1.087044153
MF 2023,1.079957666
MG 2023,1.084113799
MH 2023,1.068070644
MK 2023,1.105237868
ML 2023,1.109200277
MM 2023,0.993085308
MN 2023,1.147806862
MO 2023,1.152600204
MP 2023,1.105013908
MQ 2023,1.079957666
MR 2023,1.015863698
MS 2023,1.074130902
MT 2023,1.112887007
MU 2023,1.091600311
MV 2023,1.123571291
MW 2023,1.063135044
MX 2023,1.092977947
MY 2023,1.116028706
MZ 2023,1.117694523
NA 2023,1.100811619
NC 2023,1.079957666
NE 2023,1.094099511
NF 2023,1.065489924
NG 2023,1.518397397
NI 2023,0.964066381
NL 2023,1.086383097
NO 2023,1.002550331
NP 2023,1.144993218
NR 2023,1.065652925
NU 2023,1.15799512
NZ 2023,1.15799512
OM 2023,0.999487673
PA 2023,1.099111468
PE 2023,1.056678513
PF 2023,1.079957666
PG 2023,0.967254462
PH 2023,1.122321368
PK 2023,1
PL 2023,1.197819382
PM 2023,1.079957666
PN 2023,1.074130902
PR 2023,1.057043773
PS 2023,1
PT 2023,1.085971419
PW 2023,1.105506088
PY 2023,1.086925443
QA 2023,1.05876
RE 2023,1.079957666
RO 2023,1.15192739
RS 2023,1.16165875
RU 2023,1.043601724
RW 2023,1.035846432
SA 2023,1.013919016
SB 2023,1.207664362
SC 2023,1.07831683
SD 2023,0.952943259
SE 2023,1.133908887
SG 2023,1.112054272
SH 2023,1.074130902
SI 2023,1.085165437
SJ 2023,1.002550331
SK 2023,1.113462649
SL 2023,1.001863883
SM 2023,1.069195268
SN 2023,1.078494558
SO 2023,1.105258626
SR 2023,1.200614289
SS 2023,0.744551933
ST 2023,1.317070637
SV 2023,1.094494274
SX 2023,1.097212336
SY 2023,1
SZ 2023,1.112989462
TC 2023,1.074130902
TD 2023,1.136086866
TF 2023,1.079957666
TG 2023,1.149462365
TH 2023,1.114409729
TJ 2023,0.941407607
TK 2023,1.15799512
TL 2023,0.893772311
TM 2023,1.326344489
TN 2023,0.897935957
TO 2023,1.015860882
Total DAC 2023,1.114397999
TR 2023,1.241917954
TT 2023,1.108434503
TV 2023,1.197039853
TW 2023,1.141245469
TZ 2023,1.095325951
UA 2023,1.314172757
UG 2023,1.142263127
UM 2023,1.105013908
US 2023,1.105013908
UY 2023,1.082192791
UZ 2023,1.428491881
VA 2023,1.058658989
VC 2023,1.10735954
VE 2023,0.917876476
VG 2023,1.074130902
VI 2023,1.105013908
VN 2023,1.092770212
VU 2023,1.091360587
WF 2023,1.079957666
WS 2023,1.086842648
XK 2023,1
YE 2023,1.004553454
YT 2023,1.079957666
ZA 2023,1.10065098
ZM 2023,1.004511499
ZW 2023,1.139971248
AD 2024,1.107811709
AE 2024,1.066361742
AF 2024,1.098636669
AG 2024,1.121138871
AI 2024,1.100487092
AL 2024,1.228418541
AM 2024,1.05627282
AO 2024,0.928604563
AQ 2024,1.128141519
AR 2024,1.123539031
AS 2024,1.128141519
AT 2024,1.126391137
AU 2024,1.089436985
AW 2024,1.118624053
AX 2024,1.118504104
AZ 2024,1.063976448
BA 2024,1.117276491
BB 2024,1.132511328
BD 2024,1.125312921
BE 2024,1.110888234
BF 2024,1.131000839
BG 2024,1.186135898
BH 2024,1.094969448
BI 2024,1.311651996
BJ 2024,1.101804705
BL 2024,1.107811709
BM 2024,1.100487092
BN 2024,0.90356743
BO 2024,1.25228332
BQ 2024,1.116491677
BR 2024,1.15651644
BS 2024,1.128690358
BT 2024,1.070702197
BV 2024,1.015314847
BW 2024,1.007578307
BY 2024,1.133714225
BZ 2024,1.091074947
CA 2024,1.186246247
CC 2024,1.089436985
CD 2024,1.135020427
CF 2024,1.181181796
CG 2024,0.924022165
CH 2024,1.149069464
CI 2024,1.085279335
CK 2024,1.193870573
CL 2024,1.069370554
CM 2024,1.089728636
CN 2024,1.128585928
CO 2024,1.061554524
CR 2024,1.102947192
CU 2024,1
CV 2024,1.126719744
CW 2024,1.13543797
CX 2024,1.089436985
CY 2024,1.14503873
CZ 2024,1.114006305
DE 2024,1.138688663
DJ 2024,1.159860924
DK 2024,1.13543797
DM 2024,1.117125764
DO 2024,1.088590673
DZ 2024,1.053658487
EC 2024,1.049556421
EE 2024,1.19142303
EG 2024,1.143597357
EH 2024,1.107320443
ER 2024,1.705681549
ES 2024,1.113526505
ET 2024,1.132697343
EU Institutions 2024,1.127305721
FI 2024,1.118504104
FJ 2024,1.173248802
FK 2024,1.100487092
FM 2024,1.056498298
FO 2024,1.13543797
FR 2024,1.107811709
GA 2024,1.077918713
GB 2024,1.100487092
GD 2024,1.132005556
GE 2024,1.18857039
GF 2024,1.107811709
GG 2024,1.100487092
GH 2024,1.09109861
GI 2024,1.100487092
GL 2024,1.13543797
GM 2024,1.099842801
GN 2024,1.114995477
GP 2024,1.107811709
GQ 2024,1.139521375
GR 2024,1.090746111
GS 2024,1.100487092
GT 2024,1.177629768
GU 2024,1.128141519
GW 2024,1.18453383
GY 2024,0.824804498
HK 2024,1.13433442
HM 2024,1.089436985
HN 2024,1.031842373
HR 2024,1.110455404
HT 2024,1.074387873
HU 2024,1.194987561
ID 2024,1.15597989
IE 2024,1.118710683
IL 2024,1.12980399
IM 2024,1.100487092
IN 2024,1.120707636
IO 2024,1.100487092
IQ 2024,1.108714475
IR 2024,1.319154965
IS 2024,1.106590862
IT 2024,1.082712326
JE 2024,1.100487092
JM 2024,1.155029211
JO 2024,1.15630677
JP 2024,1.330013087
KE 2024,1.207358703
KG 2024,1.0905007
KH 2024,1.126183616
KI 2024,1.095939886
KM 2024,1.104200531
KN 2024,1.111597519
KP 2024,1
KR 2024,1.123904051
KW 2024,1.035123735
KY 2024,1.100487092
KZ 2024,1.175336094
LA 2024,1.132372337
LB 2024,1.126721982
LC 2024,1.126798239
LI 2024,1.149069464
LK 2024,1.040621127
LR 2024,1.085281391
LS 2024,1.106275305
LT 2024,1.153204693
LU 2024,1.118088734
LV 2024,1.14707224
LY 2024,1.744629683
MA 2024,1.107320443
MC 2024,1.107811709
MD 2024,1.126503127
ME 2024,1.116387253
MF 2024,1.107811709
MG 2024,1.113135055
MH 2024,1.079178596
MK 2024,1.13714149
ML 2024,1.134025164
MM 2024,1.02045507
MN 2024,1.190448663
MO 2024,1.191604747
MP 2024,1.128141519
MQ 2024,1.107811709
MR 2024,1.046609817
MS 2024,1.100487092
MT 2024,1.143923694
MU 2024,1.111713154
MV 2024,1.146169838
MW 2024,1.070498106
MX 2024,1.117072139
MY 2024,1.149258296
MZ 2024,1.141768842
NA 2024,1.128844411
NC 2024,1.107811709
NE 2024,1.122740415
NF 2024,1.089436985
NG 2024,1.64191505
NI 2024,0.964341086
NL 2024,1.116491677
NO 2024,1.015314847
NP 2024,1.187974781
NR 2024,1.085675058
NU 2024,1.193870573
NZ 2024,1.193870573
OM 2024,1.019549765
PA 2024,1.121083478
PE 2024,1.077210491
PF 2024,1.107811709
PG 2024,0.966819785
PH 2024,1.155992639
PK 2024,1
PL 2024,1.261975667
PM 2024,1.107811709
PN 2024,1.100487092
PR 2024,1.071999638
PS 2024,1
PT 2024,1.111619655
PW 2024,1.128370437
PY 2024,1.104698626
QA 2024,1.089837006
RE 2024,1.107811709
RO 2024,1.194451676
RS 2024,1.204325419
RU 2024,1.068459228
RW 2024,1.056247802
SA 2024,1.032993356
SB 2024,1.256633877
SC 2024,1.093419157
SD 2024,0.953513537
SE 2024,1.181328962
SG 2024,1.139933595
SH 2024,1.100487092
SI 2024,1.112709191
SJ 2024,1.015314847
SK 2024,1.143568578
SL 2024,1.019200405
SM 2024,1.092751611
SN 2024,1.098327175
SO 2024,1.127807711
SR 2024,1.227113518
SS 2024,0.729092907
ST 2024,1.318419404
SV 2024,1.114647367
SX 2024,1.13543797
SY 2024,1
SZ 2024,1.140994853
TC 2024,1.100487092
TD 2024,1.176459224
TF 2024,1.107811709
TG 2024,1.191603513
TH 2024,1.131544049
TJ 2024,0.938854743
TK 2024,1.193870573
TL 2024,0.947433212
TM 2024,1.38619086
TN 2024,0.934124391
TO 2024,1.033215997
Total DAC 2024,1.145019628
TR 2024,1.270585043
TT 2024,1.144040273
TV 2024,1.218004356
TW 2024,1.186540893
TZ 2024,1.116022037
UA 2024,1.382103966
UG 2024,1.18095718
UM 2024,1.128141519
US 2024,1.128141519
UY 2024,1.107698396
UZ 2024,1.510249421
VA 2024,1.082712326
VC 2024,1.129585996
VE 2024,0.935235523
VG 2024,1.100487092
VI 2024,1.128141519
VN 2024,1.115875015
VU 2024,1.119045107
WF 2024,1.107811709
WS 2024,1.10635024
XK 2024,1
YE 2024,1.006684026
YT 2024,1.107811709
ZA 2024,1.129093861
ZM 2024,1.032968274
ZW 2024,1.184664077
GB 2013 | 2014 | 2015 | 2016 | 2017 | 2018,1
GB 2015 | 2016 | 2017,1
DE 2015 | 2016 | 2017 | 2018,1
GB 2015 | 2016 | 2017 | 2018 | 2014,1
Total DAC 2016 | 2015 | 2014,1
GB 2016 | 2017,1
DE 2016 | 2017 | 2018,1
DE 2016 | 2017 | 2018 | 2019,1
DE 2016 | 2017 | 2018 | 2019 | 2020,1
DE 2016 | 2019 | 2018 | 2017,1
GB 2017 | 2015 | 2014 | 2018 | 2016,1
GB 2017 | 2016 | 2018,1
DE 2017 | 2016 | 2018,1
DE 2017 | 2018,1
DE 2017 | 2018 | 2019,1
LU 2017 | 2018 | 2019,1
DE 2017 | 2018 | 2019 | 2020,1
GB 2017 | 2018 | 2019 | 2020,1
DE 2017 | 2019 | 2018,1
DE 2017 | 2020 | 2018 | 2019,1
DE 2018 | 2016 | 2017,1
DE 2018 | 2017,1
Total DAC 2018 | 2017,1
DE 2018 | 2017 | 2016,1
DE 2018 | 2017 | 2019,1
GB 2018 | 2017 | 2019,1
Total DAC 2018 | 2019,1
DE 2018 | 2019,1
LU 2018 | 2019,1
SE 2018 | 2019,1
US 2018 | 2019,1
DE 2018 | 2019 | 2016 | 2017,1
DE 2018 | 2019 | 2020,1
Total DAC 2018 | 2019 | 2020,1
LU 2018 | 2019 | 2020,1
GB 2018 | 2019 | 2020,1
DE 2018 | 2019 | 2021 | 2020,1
DE 2018 | 2020 | 2019,1
DE 2019 | 2016 | 2018 | 2015 | 2017,1
DE 2019 | 2017 | 2018 | 2020,1
DE 2019 | 2017 | 2020 | 2018,1
Total DAC 2019 | 2018,1
SE 2019 | 2018,1
DE 2019 | 2018,1
LU 2019 | 2018,1
GB 2019 | 2018,1
DE 2019 | 2018 | 2017,1
LU 2019 | 2018 | 2017,1
Total DAC 2019 | 2018 | 2017,1
DE 2019 | 2018 | 2017 | 2016,1
DE 2019 | 2018 | 2020,1
DE 2019 | 2018 | 2020 | 2017,1
DE 2019 | 2020,1
LU 2019 | 2020,1
Total DAC 2019 | 2020,1
DE 2019 | 2020 | 2018,1
DE 2019 | 2020 | 2021,1
LU 2019 | 2020 | 2021,1
GB 2019 | 2020 | 2021 | 2022,1
DE 2019 | 2020 | 2021 | 2022,1
GB 2019 | 2020 | 2021 | 2022 | 2023,1
DE 2020 | 2017 | 2018 | 2019,1
Total DAC 2020 | 2017 | 2018 | 2019,1
DE 2020 | 2018 | 2019,1
Total DAC 2020 | 2018 | 2019,1
DE 2020 | 2019,1
LU 2020 | 2019,1
Total DAC 2020 | 2019,1
DE 2020 | 2019 | 2017 | 2018,1
BE 2020 | 2019 | 2018,1
DE 2020 | 2019 | 2018,1
LU 2020 | 2019 | 2018,1
Total DAC 2020 | 2019 | 2018,1
DE 2020 | 2019 | 2018 | 2017,1
DE 2020 | 2019 | 2018 | 2017 | 2016,1
Total DAC 2020 | 2019 | 2021,1
DE 2020 | 2019 | 2021,1
DE 2020 | 2021,1
DE 2020 | 2021 | 2019,1
DE 2021 | 2019 | 2020,1
DE 2021 | 2020,1
DE 2021 | 2020 | 2018 | 2019,1
DE 2021 | 2020 | 2019,1
GB 2021 | 2020 | 2019,1
DE 2021 | 2020 | 2019 | 2018,1
DE 2021 | 2020 | 2019 | 2018 | 2017,1
DE 2022 | 2021 | 2020,1
DE 2022 | 2021 | 2020 | 2019,1
GB 2022 | 2021 | 2020 | 2019,1
Total DAC 2022 | 2021 | 2020 | 2019,1
GB 2022 | 2023 | 2019 | 2020 | 2021,1
GB 2023 | 2022 | 2021 | 2020 | 2019,1
,1
Total DAC,1
